symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
SILVERTUC,Silver Touch Technologies Limited,7(2),Vipul Thakkar,2025-03-24 09:35:00,1180621,,0,0,0,0,Equity Shares,3256.0,537917,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180621_1399886_24032025093558_WEB.xml,Promoters,2660946.0,20.98,2108545.0,Equity Shares,2664202.0,21.0,,,,Market Purchase,,BSE,
SSWL,Steel Strips Wheels Limited,7(2),Chandigarh Developers Pvt Ltd,2025-03-24 09:29:00,1180619,,0,0,0,0,Equity Shares,24899.0,537912,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180619_1399883_24032025092950_WEB.xml,Promoter Group,5917449.0,3.77,4728320.0,Equity Shares,5942348.0,3.79,,,,Market Purchase,,NSE,
BLBLIMITED,BLB Limited,7(2),Brij Rattan Bagri,2025-03-24 08:27:00,1180617,,0,0,0,0,Equity Shares,93916.0,537910,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180617_1399876_24032025082715_WEB.xml,Promoters,21524527.0,40.72,1625685.0,Equity Shares,21618443.0,40.9,,,,Market Purchase,,NSE,
RAIN,Rain Industries Limited,7(2),SUJALA INVESTMENTS PRIVATE LIMITED,2025-03-23 18:09:00,1180615,,0,0,0,0,Equity Shares,20901.0,537908,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180615_1399861_23032025060946_WEB.xml,Promoters,37870973.0,11.26,2848673.0,Equity Shares,37891874.0,11.26,,,,Market Purchase,,NSE,
UGARSUGAR,The Ugar Sugar Works Limited,7(2),SHIRGAOKAR PRAFULLA VINAYAK,2025-03-23 13:48:00,1180613,,0,0,0,0,Equity Shares,381000.0,537906,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180613_1399846_23032025014845_WEB.xml,,768016.0,0.68,0.0,Equity Shares,1149016.0,1.02,,,,Inter-se-Transfer,,NSE,
UGARSUGAR,The Ugar Sugar Works Limited,7(2),RAJENDRA VINAYAK SHIRGAOKAR,2025-03-23 13:48:00,1180613,,0,0,0,0,Equity Shares,381000.0,537905,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180613_1399846_23032025014845_WEB.xml,,478582.0,0.42,0.0,Equity Shares,97582.0,0.08,,,,Inter-se-Transfer,,NSE,
UGARSUGAR,The Ugar Sugar Works Limited,7(2),CHANDAN SANJEEV SHIRGAOKAR,2025-03-23 13:48:00,1180613,,0,0,0,0,Equity Shares,34912.0,537903,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180613_1399846_23032025014845_WEB.xml,,2015289.0,1.79,1738481.0,Equity Shares,2050201.0,1.82,,,,Market Purchase,,NSE,
UGARSUGAR,The Ugar Sugar Works Limited,7(2),JEEVAN VASANT SHIRGAONKAR,2025-03-23 13:48:00,1180613,,0,0,0,0,Equity Shares,2500.0,537904,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180613_1399846_23032025014845_WEB.xml,,62311.0,0.06,112900.0,Equity Shares,64811.0,0.06,,,,Market Purchase,,NSE,
GENSOL,Gensol Engineering Limited,7(2),JASMINDER KAUR,2025-03-21 22:33:00,1180537,,0,0,0,0,Equity Shares,443934.0,537807,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180537_1399230_21032025103323_WEB.xml,Promoter Group,,0.0,386666514.0,Equity Shares,443934.0,1.15,,,,Conversion of security,,NA,
360ONE,360 ONE WAM LIMITED,7(2),Nirmal Jain,2025-03-21 22:25:00,1180535,,0,0,0,0,Equity Shares,1500000.0,537804,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180535_1399227_21032025102508_WEB.xml,Promoters,17915424.0,4.56,1351121676.0,Equity Shares,16415424.0,4.18,,,,Market Sale,,BSE,
360ONE,360 ONE WAM LIMITED,7(2),C Raghavendra Prabhu,2025-03-21 22:25:00,1180535,,0,0,0,0,Equity Shares,10000.0,537805,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180535_1399227_21032025102508_WEB.xml,Employees/Designated Employees,21600.0,0.0,9189500.0,Equity Shares,11600.0,0.0,,,,Market Sale,,NSE,
GENSOL,Gensol Engineering Limited,7(2),Gensol Ventures Private Limited,2025-03-21 22:15:00,1180533,,0,0,0,0,Equity Shares,1971923.0,537801,Pledge Invoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180533_1399224_21032025101550_WEB.xml,Promoter Group,8762282.0,23.06,494952673.0,Equity Shares,6790359.0,17.66,,,,Invocation of pledge,,NA,
GENSOL,Gensol Engineering Limited,7(2),Gensol Ventures Private Limited,2025-03-21 22:06:00,1180531,,0,0,0,0,Equity Shares,34231.0,537799,Pledge,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180531_1399221_21032025100641_WEB.xml,Promoter Group,8762282.0,23.06,25197439.0,Equity Shares,8762282.0,23.06,,,,Pledge Creation,,NA,
STARTECK,Starteck Finance Limited,7(2),Paripurna Trust,2025-03-21 21:49:00,1180529,,0,0,0,0,Equity Shares,100000.0,537797,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180529_1399218_21032025094938_WEB.xml,Promoters,770994.0,7.78,0.0,Equity Shares,870994.0,8.79,,,,Off Market,,NA,
STARTECK,Starteck Finance Limited,7(2),Anupma Khetan,2025-03-21 21:49:00,1180529,,0,0,0,0,Equity Shares,100000.0,537796,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180529_1399218_21032025094938_WEB.xml,Promoters,100000.0,1.01,0.0,Equity Shares,,0.0,,,,Off Market,,NA,
GENSOL,Gensol Engineering Limited,7(2),Puneet Singh Jaggi,2025-03-21 21:47:00,1180528,,0,0,0,0,Equity Shares,850600.0,537795,Pledge Invoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180528_1399215_21032025094743_WEB.xml,Promoters,6820258.0,17.95,206270500.0,Equity Shares,5969658.0,15.53,,,,Invocation of pledge,,NA,
GENSOL,Gensol Engineering Limited,7(2),Puneet Singh Jaggi,2025-03-21 21:36:00,1180525,,0,0,0,0,Equity Shares,100000.0,537791,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180525_1399209_21032025093638_WEB.xml,Promoters,6920258.0,18.0,32120000.0,Equity Shares,6820258.0,17.95,,,,Market Sale,,NSE,
SUNTECK,Sunteck Realty Limited,7(2),Anupma Khetan,2025-03-21 21:33:00,1180523,,0,0,0,0,Equity Shares,100000.0,537789,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180523_1399206_21032025093326_WEB.xml,Promoters,100000.0,0.07,0.0,Equity Shares,,0.0,,,,Inter-se-Transfer,,NA,
SUNTECK,Sunteck Realty Limited,7(2),Paripurna Trust,2025-03-21 21:33:00,1180523,,0,0,0,0,Equity Shares,100000.0,537788,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180523_1399206_21032025093326_WEB.xml,Promoters,19274148.0,13.16,0.0,Equity Shares,19374148.0,13.22,,,,Inter-se-Transfer,,NA,
SAJHOTELS,Saj Hotels Limited,7(2),Karitk Timbodia,2025-03-21 21:23:00,1180521,,0,0,0,0,Equity Shares,2000.0,537785,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180521_1399203_21032025092307_WEB.xml,Director,312000.0,1.94,20000.0,Equity Shares,314000.0,1.94,,,,Off Market,,NSE,
GENSOL,Gensol Engineering Limited,7(2),Puneet Singh Jaggi,2025-03-21 21:12:00,1180518,,0,0,0,0,Equity Shares,70000.0,537782,Pledge,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180518_1399197_21032025091208_WEB.xml,Promoters,6920258.0,18.0,17405500.0,Equity Shares,6920258.0,18.0,,,,Pledge Creation,,NA,
GENSOL,Gensol Engineering Limited,7(2),Puneet Singh Jaggi,2025-03-21 21:03:00,1180516,,0,0,0,0,Equity Shares,70000.0,537780,Pledge Invoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180516_1399194_21032025090330_WEB.xml,Promoters,6990258.0,18.39,19281500.0,Equity Shares,6920258.0,18.0,,,,Invocation of pledge,,NA,
HCG,Healthcare Global Enterprises Limited,7(2),Venkataramanan P,2025-03-21 20:52:00,1180513,,0,0,0,0,Equity Shares,4078.0,537777,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180513_1399191_21032025085237_WEB.xml,Employees/Designated Employees,18492.0,0.01,2053712.0,Equity Shares,14414.0,0.01,,,,Market Sale,,NSE,
GENSOL,Gensol Engineering Limited,7(2),Puneet Singh Jaggi,2025-03-21 20:48:00,1180512,,0,0,0,0,Equity Shares,1516600.0,537776,Pledge,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180512_1399186_21032025084851_WEB.xml,Promoters,6990258.0,18.39,850509280.0,Equity Shares,6990258.0,18.39,,,,Pledge Creation,,NA,
GENSOL,Gensol Engineering Limited,7(2),Anmol Singh Jaggi,2025-03-21 20:21:00,1180510,,0,0,0,0,Equity Shares,268684.0,537774,Pledge Invoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180510_1399176_21032025082142_WEB.xml,Promoters,5103565.0,13.27,65253267.0,Equity Shares,4834881.0,12.58,,,,Invocation of pledge,,NA,
GENSOL,Gensol Engineering Limited,7(2),Anmol Singh Jaggi,2025-03-21 20:03:00,1180508,,0,0,0,0,Equity Shares,35000.0,537772,Pledge,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180508_1399170_21032025080357_WEB.xml,Promoters,5103565.0,13.27,8702750.0,Equity Shares,5103565.0,13.27,,,,Pledge Creation,,NA,
GENSOL,Gensol Engineering Limited,7(2),Anmol Singh Jaggi,2025-03-21 19:48:00,1180504,,0,0,0,0,Equity Shares,1376115.0,537768,Pledge Invoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180504_1399149_21032025074820_WEB.xml,Promoters,6479680.0,17.05,369590086.0,Equity Shares,5103565.0,13.27,,,,Invocation of pledge,,NA,
KOTAKBANK,Kotak Mahindra Bank Limited,7(3),Bhaskaran V,2025-03-21 19:47:00,1180503,,0,0,0,0,Equity Shares,1000.0,537767,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180503_1399145_21032025074745_WEB.xml,,39000.0,0.0,2071900.0,Equity Shares,38000.0,0.0,,,,Market Sale,,NSE,
GENSOL,Gensol Engineering Limited,7(2),Anmol Singh Jaggi,2025-03-21 19:25:00,1180500,,0,0,0,0,Equity Shares,800000.0,537764,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180500_1399105_21032025072549_WEB.xml,Promoters,7279680.0,19.16,256000000.0,Equity Shares,6479680.0,17.05,,,,Market Sale,,NSE,
NRBBEARING,NRB Bearing Limited,7(2),HARSHBEENA SAHNEY ZAVERI,2025-03-21 19:15:00,1180498,,0,0,0,0,Equity Shares,4850.0,537762,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180498_1399085_21032025071504_WEB.xml,Promoters,13152873.0,13.57,982126.0,Equity Shares,13157723.0,13.58,,,,Market Purchase,,NSE,
GENSOL,Gensol Engineering Limited,7(2),Anmol Singh Jaggi,2025-03-21 19:06:00,1180496,,0,0,0,0,Equity Shares,570000.0,537760,Pledge,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180496_1399065_21032025070627_WEB.xml,Promoters,7279680.0,19.16,191149500.0,Equity Shares,7279680.0,19.16,,,,Pledge Creation,,NA,
GENSOL,Gensol Engineering Limited,7(2),Anmol Singh Jaggi,2025-03-21 18:45:00,1180494,,0,0,0,0,Equity Shares,562531.0,537758,Pledge Invoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180494_1399038_21032025064542_WEB.xml,Promoters,7842211.0,20.64,221229379.0,Equity Shares,7279680.0,19.16,,,,Invocation of pledge,,NA,
CAMPUS,Campus Activewear Limited,7(2),PRERNA AGGARWAL,2025-03-21 18:32:00,1180492,,0,0,0,0,Equity Shares,191000.0,537756,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180492_1399018_21032025063217_WEB.xml,Promoter Group,191000.0,0.06,0.0,Equity Shares,,0.0,,,,Gift,,NA,
HCLTECH,HCL Technologies Limited,7(2),HCL Technologies Stock Options Trust,2025-03-21 17:52:00,1180490,,0,0,0,0,Equity Shares,2922.0,537754,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180490_1398967_21032025055243_WEB.xml,,4762955.0,0.18,4553937.0,Equity Shares,4760033.0,0.18,,,,ESOP,,NA,
GANDHAR,Gandhar Oil Refinery (India) Limited,7(2),Ramesh Babulal Parekh,2025-03-21 17:51:00,1180488,,0,0,0,0,Equity Shares,123889.0,537752,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180488_1398961_21032025055142_WEB.xml,Promoters,5390000.0,5.5,17553671.0,Equity Shares,5513889.0,5.63,,,,Market Purchase,,NSE,
DRCSYSTEMS,DRC Systems India Limited,7(2),Pankaj Bhatia,2025-03-21 17:49:00,1180486,,0,0,0,0,Equity Shares,112500.0,537746,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180486_1398957_21032025054949_WEB.xml,,112500.0,0.08,112500.0,Equity Shares,225000.0,0.17,,,,ESOP,,NA,
DRCSYSTEMS,DRC Systems India Limited,7(2),Dharmesh Patel,2025-03-21 17:49:00,1180486,,0,0,0,0,Equity Shares,75000.0,537742,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180486_1398957_21032025054949_WEB.xml,,60030.0,0.05,75000.0,Equity Shares,135030.0,0.1,,,,ESOP,,NA,
DRCSYSTEMS,DRC Systems India Limited,7(2),Dipesh Nareshbhai Shah,2025-03-21 17:49:00,1180486,,0,0,0,0,Equity Shares,90000.0,537743,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180486_1398957_21032025054949_WEB.xml,,201277.0,0.15,90000.0,Equity Shares,291277.0,0.22,,,,ESOP,,NA,
DRCSYSTEMS,DRC Systems India Limited,7(2),Sudhir Parmar,2025-03-21 17:49:00,1180486,,0,0,0,0,Equity Shares,75000.0,537749,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180486_1398957_21032025054949_WEB.xml,,75030.0,0.06,75000.0,Equity Shares,150030.0,0.11,,,,ESOP,,NA,
DRCSYSTEMS,DRC Systems India Limited,7(2),Janmaya Pandya,2025-03-21 17:49:00,1180486,,0,0,0,0,Equity Shares,50000.0,537744,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180486_1398957_21032025054949_WEB.xml,,64710.0,0.05,50000.0,Equity Shares,114710.0,0.09,,,,ESOP,,NA,
DRCSYSTEMS,DRC Systems India Limited,7(2),Jignesh Prajapati,2025-03-21 17:49:00,1180486,,0,0,0,0,Equity Shares,112500.0,537745,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180486_1398957_21032025054949_WEB.xml,,95100.0,0.07,112500.0,Equity Shares,207600.0,0.16,,,,ESOP,,NA,
DRCSYSTEMS,DRC Systems India Limited,7(2),Paras Pitroda,2025-03-21 17:49:00,1180486,,0,0,0,0,Equity Shares,112500.0,537747,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180486_1398957_21032025054949_WEB.xml,,62250.0,0.05,112500.0,Equity Shares,174750.0,0.13,,,,ESOP,,NA,
DRCSYSTEMS,DRC Systems India Limited,7(2),Raju Makwana,2025-03-21 17:49:00,1180486,,0,0,0,0,Equity Shares,112500.0,537748,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180486_1398957_21032025054949_WEB.xml,,91500.0,0.07,112500.0,Equity Shares,204000.0,0.15,,,,ESOP,,NA,
DRCSYSTEMS,DRC Systems India Limited,7(2),Yogesh Panchani,2025-03-21 17:49:00,1180486,,0,0,0,0,Equity Shares,75000.0,537750,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180486_1398957_21032025054949_WEB.xml,,11500.0,0.01,75000.0,Equity Shares,86500.0,0.06,,,,ESOP,,NA,
VISAMAN,Visaman Global Sales Limited,7(2),Mitulkumar Sureshchandra Vasa,2025-03-21 17:39:00,1180484,,0,0,0,0,Equity Shares,51000.0,537732,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180484_1398937_21032025053948_WEB.xml,Promoters,3628800.0,26.27,2188950.0,Equity Shares,3679800.0,26.64,,,,Market Purchase,,NSE,
INFIBEAM,Infibeam Avenues Limited,7(2),Gowtham Nagaraj,2025-03-21 17:35:00,1180483,,0,0,0,0,Equity Shares,70000.0,537730,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180483_1398933_21032025053506_WEB.xml,,174024.0,0.01,70000.0,Equity Shares,244024.0,0.01,,,,ESOP,,NA,
INFIBEAM,Infibeam Avenues Limited,7(2),Ramya Murthy,2025-03-21 17:35:00,1180483,,0,0,0,0,Equity Shares,80000.0,537731,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180483_1398933_21032025053506_WEB.xml,,364876.0,0.01,80000.0,Equity Shares,444876.0,0.02,,,,ESOP,,NA,
INTLCONV,International Conveyors Limited,7(2),Elpro International Limited,2025-03-21 17:22:00,1180479,,0,0,0,0,Equity Shares,15962.0,537726,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180479_1398916_21032025052222_WEB.xml,Promoter Group,271349.0,0.43,1094212.0,Equity Shares,287311.0,0.45,,,,Market Purchase,,NSE,
TREL,Transindia Real Estate Limited,7(2),Shashikiran Shetty,2025-03-21 17:22:00,1180478,,0,0,0,0,Equity Shares,121796.0,537725,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180478_1398914_21032025052218_WEB.xml,Promoters,151610389.0,61.71,4009066.0,Equity Shares,151732185.0,61.76,,,,Market Purchase,,NSE,
ROCKINGDCE,Rockingdeals Circular Economy Limited,7(2),AMAN PREET,2025-03-21 17:17:00,1180475,,0,0,0,0,Equity Shares,6000.0,537722,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180475_1398908_21032025051756_WEB.xml,Promoters,2055450.0,36.32,1814280.0,Equity Shares,2061450.0,36.43,,,,Market Purchase,,NSE,
GENSOL,Gensol Engineering Limited,7(2),Anmol Singh Jaggi,2025-03-21 17:16:00,1180474,,0,0,0,0,Equity Shares,419800.0,537721,Pledge,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180474_1398905_21032025051628_WEB.xml,Promoters,7842211.0,20.64,230050400.0,Equity Shares,7842211.0,20.64,,,,Pledge Creation,,NA,
RILINFRA,Rachana Infrastructure Limited,7(2),GIRISHKUMAR OCHCHHAVLAL RAVAL,2025-03-21 17:16:00,1180473,,0,0,0,0,Equity Shares,14500.0,537720,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180473_1398903_21032025051620_WEB.xml,Promoters,5762981.0,30.98,470525.0,Equity Shares,5777481.0,31.05,,,,Market Purchase,,NSE,
FAZE3Q,Faze Three Limited,7(2),Sanjay Anand,2025-03-21 17:10:00,1180468,,0,0,0,0,Equity Shares,155000.0,537715,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180468_1398887_21032025051057_WEB.xml,Promoter Group,881026.0,3.62,0.0,Equity Shares,726026.0,2.98,,,,Gift,,NA,
FAZE3Q,Faze Three Limited,7(2),Ajay Anand,2025-03-21 17:10:00,1180468,,0,0,0,0,Equity Shares,155000.0,537714,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180468_1398887_21032025051057_WEB.xml,Promoters,8302502.0,34.14,0.0,Equity Shares,8457502.0,34.78,,,,Gift,,NA,
USHAMART,Usha Martin Limited,7(2),PETERHOUSE  INVESTMENTS INDIA LIMITED,2025-03-21 17:09:00,1180466,,0,0,0,0,Equity Shares,50000.0,537711,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180466_1398882_21032025050946_WEB.xml,Promoter Group,8916529.0,2.93,16313500.0,Equity Shares,8866529.0,2.91,,,,Market Sale,,NSE,
FSL,Firstsource Solutions Limited,7(2),Rajiv Malhotra,2025-03-21 17:09:00,1180465,,0,0,0,0,Equity Shares,14000.0,537710,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180465_1398879_21032025050920_WEB.xml,Employees/Designated Employees,26500.0,0.0,4203920.0,Equity Shares,12500.0,0.0,,,,Market Sale,,NSE,
FSL,Firstsource Solutions Limited,7(2),Firstsource Employee Benefit Trust,2025-03-21 17:06:00,1180462,,0,0,0,0,Equity Shares,110208.0,537707,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180462_1398871_21032025050627_WEB.xml,Other,7780869.0,1.11,31162238.0,Equity Shares,7670661.0,1.1,,,,Market Sale,,NSE,
FSL,Firstsource Solutions Limited,7(2),Firstsource Employee Benefit Trust,2025-03-21 17:03:00,1180459,,0,0,0,0,Equity Shares,141890.0,537703,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180459_1398862_21032025050321_WEB.xml,Other,7481236.0,1.07,41470743.0,Equity Shares,7623126.0,1.09,,,,Market Purchase,,NSE,
FSL,Firstsource Solutions Limited,7(2),Firstsource Employee Benefit Trust,2025-03-21 17:03:00,1180459,,0,0,0,0,Equity Shares,47322.0,537704,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180459_1398862_21032025050321_WEB.xml,Other,7623126.0,1.09,14429434.0,Equity Shares,7670448.0,1.09,,,,Market Purchase,,NSE,
MOS,Mos Utility Limited,7(2),Ravi Natvarlal Ruparelia,2025-03-21 17:02:00,1180457,,0,0,0,0,Equity Shares,2400.0,537700,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180457_1398859_21032025050207_WEB.xml,Director,32000.0,0.13,624864.0,Equity Shares,29600.0,0.12,,,,Market Sale,,NSE,
MOS,Mos Utility Limited,7(2),Ravi Natvarlal Ruparelia,2025-03-21 17:02:00,1180457,,0,0,0,0,Equity Shares,2400.0,537699,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180457_1398859_21032025050207_WEB.xml,Director,32000.0,0.13,624864.0,Equity Shares,29600.0,0.12,,,,Market Sale,,NSE,
PITTIENG,Pitti Engineering Limited,7(2),Pitti Engineering Limited Employee Welfare Trust,2025-03-21 16:55:00,1180456,,0,0,0,0,Equity Shares,143500.0,537697,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180456_1398850_21032025045554_WEB.xml,Other,100378.0,0.27,148769250.0,Equity Shares,243878.0,0.65,,,,Market Purchase,,NSE,
ETHOSLTD,Ethos Limited,7(2),Mahen Distribution Limited,2025-03-21 16:51:00,1180454,,0,0,0,0,Equity Shares,30000.0,537693,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180454_1398843_21032025045155_WEB.xml,Promoters,794640.0,3.25,76148100.0,Equity Shares,764640.0,3.12,,,,Market Sale,,NSE,
ETHOSLTD,Ethos Limited,7(2),Mahen Distribution Limited,2025-03-21 16:51:00,1180454,,0,0,0,0,Equity Shares,10000.0,537694,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180454_1398843_21032025045155_WEB.xml,Promoters,764640.0,3.12,25680600.0,Equity Shares,754640.0,3.08,,,,Market Sale,,NSE,
PIDILITIND,Pidilite Industries Limited,7(2),Shivan Singh,2025-03-21 16:51:00,1180453,,0,0,0,0,Equity Shares,5000.0,537692,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180453_1398841_21032025045145_WEB.xml,Promoter Group,24000.0,0.0,13740428.0,Equity Shares,19000.0,0.0,,,,Market Sale,,NSE,
PIDILITIND,Pidilite Industries Limited,7(2),Shivan Singh,2025-03-21 16:51:00,1180453,,0,0,0,0,Equity Shares,1000.0,537691,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180453_1398841_21032025045145_WEB.xml,Promoter Group,25000.0,0.0,2750882.0,Equity Shares,24000.0,0.0,,,,Market Sale,,NSE,
PIDILITIND,Pidilite Industries Limited,7(2),Radha Singh,2025-03-21 16:51:00,1180453,,0,0,0,0,Equity Shares,1000.0,537689,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180453_1398841_21032025045145_WEB.xml,Promoter Group,25000.0,0.0,2750415.0,Equity Shares,24000.0,0.0,,,,Market Sale,,NSE,
PIDILITIND,Pidilite Industries Limited,7(2),Radha Singh,2025-03-21 16:51:00,1180453,,0,0,0,0,Equity Shares,5000.0,537690,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180453_1398841_21032025045145_WEB.xml,Promoter Group,24000.0,0.0,13715351.0,Equity Shares,19000.0,0.0,,,,Market Sale,,NSE,
INFY,Infosys Limited,7(2),Infosys Employee Benefits Trust,2025-03-21 16:43:00,1180449,,0,0,0,0,Equity Shares,161088.0,537682,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180449_1398828_21032025044319_WEB.xml,Other,9817545.0,0.24,256129920.0,Equity Shares,9656457.0,0.24,,,,Off Market,,NA,
KPITTECH,KPIT Technologies Limited,7(2),KPIT TECHNOLOGIES LIMITED EMPLOYEES WELFARE TRUST,2025-03-21 16:35:00,1180446,,0,0,0,0,Equity Shares,2000.0,537679,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180446_1398807_21032025043543_WEB.xml,Other,2479039.0,0.9,2499480.0,Equity Shares,2477039.0,0.9,,,,ESOP,,NSE,
GOKUL,Gokul Refoils and Solvent Limited,7(2),Arjunsinh Rajput,2025-03-21 16:25:00,1180442,,0,0,0,0,Equity Shares,15000.0,537675,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180442_1398785_21032025042512_WEB.xml,Promoter Group,2800431.0,2.83,684814.0,Equity Shares,2785431.0,2.81,,,,Market Sale,,BSE,
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Nikhil Ashokkumar Chopra,2025-03-21 16:03:00,1180440,,0,0,0,0,Equity Shares,12491.0,537672,Pledge Revoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1180440_1398760_21032025040321_WEB.xml,Director,55470.0,0.04,20287560.0,Equity Shares,55470.0,0.04,,,,Revokation of Pledge,,NA,
